LocationID	ApogeeID
840	2284	2M08534213+5853052
841	4535	2M08540114+0425263
842	2284	2M08540716+5611488
843	2296	2M08541701+5548569
844	2296	2M08542063+5500278
845	4535	2M08543832+0301598
846	2102	2M08544582+5149240
847	2284	2M08550153+5824471
848	2102	2M08551140+5037109
849	2296	2M08552531+5345323
850	2157	2M08563533+4051223
851	2157	2M08570667+4050104
852	2157	2M08574326+4020053
853	2157	2M08580512+4046155
854	2157	2M08581101+4039182
855	2284	2M08590860+5846165
856	2157	2M09002421+4000390
857	2157	2M09004528+4014230
858	2105	2M09014952+4328007
859	2105	2M09022729+4353396
860	2296	2M09024234+5600580
861	2338	2M09025877+2737087
862	2157	2M09033604+4104260
863	2338	2M09042488+2704315
864	2338	2M09053606+2645129
865	4206	2M09055055+3707273
866	2103	2M09070341+4422319
867	2338	2M09072627+2838306
868	2284	2M09072886+5750452
869	4206	2M09080015+3554031
870	2338	2M09080657+2624173
871	2338	2M09080889+2750205
872	2103	2M09082078+4601286
873	2296	2M09082869+5505327
874	2338	2M09102093+2640476
875	2103	2M09111215+4424367
876	2338	2M09115807+2813022
877	5116	2M09135509+2055246
878	2104	2M09143572+4317082
879	5116	2M09144859+2343411
880	2104	2M09161713+4204150
881	2104	2M09181264+4315390
882	2104	2M09191465+4233479
883	2103	2M09194520+4536439
884	2103	2M09201428+4504408
885	2104	2M09230686+4319397
886	2104	2M09235744+4318203
887	4536	2M09242547-0650183
888	4536	2M09245718-0721097
889	4536	2M09262347-0750321
890	5094	2M09272491+2742337
891	4223	2M09291487+3703190
892	5179	2M09291839+5620396
893	4223	2M09292132+3718010
894	4536	2M09293488-0610337
895	2156	2M09300444+4948361
896	2156	2M09301294+5103102
897	5179	2M09305775+5514190
898	5179	2M09310583+5530183
899	4211	2M09314691+5618248
900	4223	2M09315645+3714213
901	5094	2M09320785+2727380
902	4211	2M09323415+5610109
903	4223	2M09324916+3612053
904	4536	2M09325236-0624540
905	4223	2M09331383+3624247
906	4223	2M09340530+3715170
907	4211	2M09345838+5653185
908	2156	2M09350841+5013199
909	2179	2M09361593+3731456
910	2156	2M09363007+5001047
911	2178	2M09373928+4303193
912	2179	2M09381315+3548528
913	2156	2M09393454+4935162
914	2178	2M09402562+4245056
915	2114	2M09405927+4615341
916	2175	2M09411547+4430243
917	2114	2M09412552+4640176
918	2179	2M09420329+3730594
919	2178	2M09424786+4303153
920	2178	2M09430433+4200227
921	2178	2M09431707+4341116
922	2175	2M09433219+4445224
923	5126	2M09435912+3852543
924	2114	2M09441580+4725546
925	5126	2M09442061+3740588
926	5126	2M09443527+3809227
927	2175	2M09455731+4508502
928	2178	2M09461229+4356239
929	2175	2M09473026+4435320
930	5126	2M09484895+3637052
931	5126	2M09493523+3657582
932	2175	2M09495073+4534566
933	2175	2M09504801+4529180
934	2176	2M09513241+4220109
935	5126	2M09524216+3906199
936	2175	2M09525154+4603037
937	2175	2M09531153+4505428
938	2176	2M09535094+4333388
939	2173	2M09535767+4521556
940	2173	2M09545452+4527312
941	2173	2M09550790+4507443
942	2173	2M09552412+4445120
943	2176	2M09554925+4209192
944	2176	2M09571674+4234201
945	2176	2M09573570+4256416
946	2173	2M09575465+4551022
947	2173	2M10010184+4506185
948	2176	2M10012364+4322218
949	2170	2M10101304+4835124
950	2170	2M10101907+4602352
951	2171	2M10104621+4548098
952	2171	2M10111992+4502453
953	2170	2M10132098+4647259
954	4213	2M10133503+0139191
955	2170	2M10142768+4825100
956	2171	2M10145503+4528388
957	2170	2M10145543+4839485
958	2170	2M10150011+4829256
959	2170	2M10154133+4834021
960	2171	2M10160829+4424400
961	2171	2M10161055+4525161
962	2170	2M10161266+4705029
963	4213	2M10173682+0251001
964	4213	2M10182615+0111149
965	4213	2M10185607+0136343
966	5119	2M10204222+1410187
967	2174	2M10225087+3855304
968	2174	2M10231840+3606221
969	2172	2M10233320+4000458
970	2172	2M10241001+4102480
971	2322	2M10250719+3532163
972	2174	2M10253055+3740390
973	2172	2M10255708+4058103
974	2172	2M10261033+4006094
975	5119	2M10263024+1339100
976	2169	2M10264771+4559591
977	2322	2M10265222+3654537
978	4224	2M10270797+1555402
979	2322	2M10272831+3528495
980	4224	2M10280514+1735219
981	5119	2M10283988+1600230
982	4224	2M10291131+1730570
983	2169	2M10291410+4618558
984	4506	2M10303003+2842494
985	4505	2M10303884+3426088
986	4506	2M10312072+3030552
987	4442	2M10325973+3853468
988	4505	2M10331367+3409120
989	4442	2M10332404+3921069
990	4506	2M10334761+3018596
991	2113	2M10351318+4307121
992	4506	2M10352118+2907470
993	4506	2M10355604+3100194
994	4443	2M10363155+2319410
995	2113	2M10364937+4139479
996	4505	2M10371964+3358365
997	4443	2M10372490+2442462
998	4508	2M10374847+1958348
999	4442	2M10381167+3855252
1000	4505	2M10390134+3454126
1001	4538	2M10391985-1216056
1002	4538	2M10392169-1142243
1003	4443	2M10402343+2510454
1004	4538	2M10402800-1112350
1005	4505	2M10410238+3443357
1006	4508	2M10423925+1944404
1007	4538	2M10444707-1022392
1008	4538	2M10451300-1028232
1009	2112	2M10452966+4426095
1010	4508	2M10455837+1904000
1011	4442	2M10462233+4014258
1012	4448	2M10464238+1626144
1013	5185	2M10471460-0321276
1014	4448	2M10472988+1726513
1015	4504	2M10484537+4423377
1016	2112	2M10485117+4501283
1017	4504	2M10485725+4355384
1018	5185	2M10491057-0307503
1019	4508	2M10491505+1931127
1020	4236	2M10493780-0043348
1021	2112	2M10494672+4444117
1022	2112	2M10504324+4529201
1023	4448	2M10504432+1633104
1024	5185	2M10510319-0247429
1025	4448	2M10515485+1556172
1026	4504	2M10522627+4312296
1027	4448	2M10522769+1701079
1028	2112	2M10535102+4300538
1029	5185	2M10543302-0258044
1030	4504	2M10545522+4344339
1031	4504	2M10553577+4433534
1032	4236	2M10554328+0041514
1033	4236	2M10560519-0137049
1034	2165	2M10570986+2224429
1035	2111	2M10575445+4219046
1036	4444	2M10581378+1127335
1037	4236	2M10581530-0121132
1038	4444	2M10582329+1054571
1039	2165	2M10582811+2149169
1040	2115	2M10590502+4254168
1041	4228	2M11005076-1204533
1042	2165	2M11011479+2150334
1043	4444	2M11012916+1215329
1044	5178	2M11023391+0937541
1045	2165	2M11025474+2225165
1046	2165	2M11030352+2253233
1047	2115	2M11030977+4435486
1048	2165	2M11033931+2235191
1049	2111	2M11034544+4205393
1050	5178	2M11035676+0945223
1051	2165	2M11040288+2233307
1052	4444	2M11043292+1044121
1053	2327	2M11043367+4845353
1054	4503	2M11044917+4840467
1055	5178	2M11050050+1013286
1056	2327	2M11050209+5048543
1057	2327	2M11051789+4829138
1058	2327	2M11060623+5029512
1059	2165	2M11070193+2226186
1060	2165	2M11070738+2113469
1061	4239	2M11072525-0700377
1062	4239	2M11075932-0557026
1063	4228	2M11081296-1205110
1064	4503	2M11081979+4751217
1065	4239	2M11084172-0619528
1066	2166	2M11091661+2314574
1067	4503	2M11105136+4816453
1068	4503	2M11105352+4908141
1069	2327	2M11111101+5050578
1070	2327	2M11115813+5103078
1071	2122	2M11130112+4459101
1072	4510	2M11130300+0612273
1073	2121	2M11130437+4256198
1074	2166	2M11134430+2239017
1075	2166	2M11140507+2244156
1076	2166	2M11150576+2139248
1077	4539	2M11150635+0013432
1078	2325	2M11153990+4808333
1079	4539	2M11154188+0014031
1080	4510	2M11155128+0831530
1081	2183	2M11155727+4503066
1082	4510	2M11155997+0713418
1083	2326	2M11161475+5005005
1084	2183	2M11161613+4612529
1085	4510	2M11163317+0634021
1086	2166	2M11164300+2141468
1087	2183	2M11165596+4643457
1088	2183	2M11170060+4408274
1089	4510	2M11170928+0744440
1090	2166	2M11171123+2246229
1091	4510	2M11181366+0830156
1092	4539	2M11181429-0026454
1093	2325	2M11184636+4754449
1094	4539	2M11190707-0031577
1095	4441	2M11205368+5123066
1096	2167	2M11210854+2126274
1097	2167	2M11211768+2115029
1098	4539	2M11213676-0041263
1099	4510	2M11220188+0721257
1100	2183	2M11233892+4433279
1101	2167	2M11234244+2328460
1102	2167	2M11235662+2316151
1103	2183	2M11240689+4449394
1104	4441	2M11244798+5317481
1105	2148	2M11250110+2321388
1106	2148	2M11255783+2135050
1107	2148	2M11260048+2145163
1108	4441	2M11260825+5112494
1109	4441	2M11260994+5335131
1110	4441	2M11265242+5141217
1111	2325	2M11271298+4819267
1112	2167	2M11271717+2058535
1113	2148	2M11281347+2308578
1114	4511	2M11285264+0302257
1115	2148	2M11285732+2125285
1116	2324	2M11291427+4634226
1117	4511	2M11292711+0417566
1118	4441	2M11293132+5232582
1119	2324	2M11293233+4718527
1120	2148	2M11294280+2130132
1121	4441	2M11294703+5146160
1122	4441	2M11300381+5140211
1123	2167	2M11301142+2258347
1124	4441	2M11305946+5206102
1125	2148	2M11320728+2319282
1126	2324	2M11322251+4625018
1127	4511	2M11334886+0440471
1128	2324	2M11394536+4720542
1129	4214	2M11401093-1433560
1130	2324	2M11404601+4714067
1131	4488	2M11410110+2717085
1132	4488	2M11413937+2811034
1133	4488	2M11414560+2538598
1134	4124	2M11430700-0042392
1135	4214	2M11434104-1450596
1136	4445	2M11434920+0103193
1137	4488	2M11441188+2633242
1138	4445	2M11441821+0122336
1139	4488	2M11443705+2759321
1140	4124	2M11445086+0038417
1141	4488	2M11445235+2641343
1142	4433	2M11450280+0007134
1143	4487	2M11453072+3411559
1144	4502	2M11453792+5600247
1145	4487	2M11454524+3330119
1146	5109	2M11455331+0100204
1147	4488	2M11460972+2717512
1148	4433	2M11472318-0124310
1149	4124	2M11473177-0051014
1150	4488	2M11475545+2800339
1151	4229	2M11481287-1249021
1152	4229	2M11483057-1227190
1153	5109	2M11483171+0021129
1154	4433	2M11483866-0031171
1155	4124	2M11484030+0122219
1156	4487	2M11484981+3446170
1157	4488	2M11485002+2624029
1158	4445	2M11494199+0143564
1159	5109	2M11494623+0203582
1160	4502	2M11495002+5448155
1161	4229	2M11495375-1113149
1162	4502	2M11500055+5613542
1163	2120	2M11500819+4413358
1164	4502	2M11501253+5613304
1165	5165	2M11502550+1923063
1166	4487	2M11504147+3339475
1167	4445	2M11510221+0018423
1168	5109	2M11510863+0104087
1169	4502	2M11511579+5359223
1170	4489	2M11513353+1853540
1171	2120	2M11521231+4459393
1172	4489	2M11523093+2024360
1173	4487	2M11523523+3524121
1174	4502	2M11541150+5505174
1175	4502	2M11542519+5554150
1176	4487	2M11551441+3345258
1177	5124	2M11553550+3329207
1178	2120	2M11562036+4433453
1179	4449	2M11571401-1627133
1180	4449	2M11572921-1701023
1181	2120	2M11585452+4511578
1182	4489	2M11591133+2008022
1183	2120	2M11592017+4503446
1184	4449	2M11594033-1645451
1185	4449	2M12000893-1635081
1186	4226	2M12003710+1528347
1187	2120	2M12004841+4326152
1188	2120	2M12005785+4535403
1189	4148	2M12012313+1818088
1190	4449	2M12012637-1731011
1191	2120	2M12022590+4354115
1192	2120	2M12025253+4517366
1193	4512	2M12030268-0035299
1194	4226	2M12031119+1539075
1195	4512	2M12031353-0021147
1196	4226	2M12034709+1756233
1197	4226	2M12035064+1609105
1198	2120	2M12035232+4451316
1199	4226	2M12044242+1616086
1200	4226	2M12044635+1700422
1201	4512	2M12044955-0130453
1202	4148	2M12045991+1857581
1203	4226	2M12050898+1552598
1204	4512	2M12052500-0151593
1205	4512	2M12053971-0116486
1206	2119	2M12055066+4619535
1207	4226	2M12061947+1532404
1208	4148	2M12072866+1723441
1209	2210	2M12074090+3519591
1210	4512	2M12075671-0039375
1211	4512	2M12083802-0155596
1212	2119	2M12094372+4553512
1213	4148	2M12095289+1817166
1214	4148	2M12100260+1743287
1215	4148	2M12101415+1736589
1216	2119	2M12113437+4632276
1217	4490	2M12115853+1425463
1218	2210	2M12122247+3659178
1219	2210	2M12124450+3536392
1220	2119	2M12124831+4659000
1221	4490	2M12131474+1359248
1222	2116	2M12132509+4435039
1223	4490	2M12133343+1411545
1224	4235	2M12133673+0603445
1225	2119	2M12135869+4656058
1226	4486	2M12143922+3850408
1227	4486	2M12150155+4023234
1228	4490	2M12155496+1405560
1229	2210	2M12161280+3716444
1230	4501	2M12161770+5712513
1231	4490	2M12161809+1343522
1232	4235	2M12164662+0600573
1233	2118	2M12164773+4654121
1234	4501	2M12165618+5725149
1235	2210	2M12173867+3646089
1236	4125	2M12174947+0047155
1237	4125	2M12175773+0003173
1238	4490	2M12180075+1339557
1239	4490	2M12183988+1359445
1240	2116	2M12184028+4321213
1241	4486	2M12190884+4055001
1242	2116	2M12203369+4412519
1243	4501	2M12205278+5802314
1244	4513	2M12210650-0144578
1245	4216	2M12211038+2500231
1246	4490	2M12211862+1326565
1247	4490	2M12213159+1421358
1248	4216	2M12214070+2707510
1249	4218	2M12221055+1259376
1250	4125	2M12222116-0046455
1251	4125	2M12223731+0018025
1252	4125	2M12230536-0008536
1253	2118	2M12232903+4508106
1254	2116	2M12241323+4303372
1255	4501	2M12242413+5648023
1256	4216	2M12242998+2609563
1257	4216	2M12243115+2505182
1258	4218	2M12243996+1421001
1259	4501	2M12244588+5721086
1260	2118	2M12252655+4605548
1261	2116	2M12254818+4508455
1262	4216	2M12260339+2710503
1263	4125	2M12265042+0034558
1264	4501	2M12271225+5655134
1265	4216	2M12272534+2655470
1266	4501	2M12274174+5812489
1267	4125	2M12274221+0002386
1268	4513	2M12292198-0210311
1269	2181	2M12292403+4508588
1270	4218	2M12301597+1358482
1271	2181	2M12335984+4448188
1272	2151	2M12345802+4537384
1273	2151	2M12364520+4449495
1274	2151	2M12372671+4514409
1275	2151	2M12393286+4426165
1276	4126	2M12402673-0806522
1277	2151	2M12404411+4441379
1278	4126	2M12411002-0641394
1279	2151	2M12421629+4623376
1280	4446	2M12442021-0343122
1281	5122	2M12444376+1250515
1282	2151	2M12450919+4610585
1283	4126	2M12452870-0754470
1284	5122	2M12454092+1105048
1285	4126	2M12460965-0819502
1286	4127	2M12461740+2744570
1287	4491	2M12462044+1251325
1288	4126	2M12465101-0643001
1289	4126	2M12470336-0818049
1290	4126	2M12472119-0828184
1291	4126	2M12475524-0850470
1292	4485	2M12481033+4213287
1293	4485	2M12482973+4244346
1294	4126	2M12483655-0739429
1295	4126	2M12484669-0815193
1296	2307	2M12491112+2616322
1297	4485	2M12491209+4202529
1298	4126	2M12493129-0812440
1299	2305	2M12504087+2753288
1300	4491	2M12505092+1324147
1301	5122	2M12505546+1219564
1302	2127	2M12510255+4329052
1303	5098	2M12511036+4156294
1304	4127	2M12511548+2740224
1305	2307	2M12512144+2713470
1306	2305	2M12521285+2908568
1307	4440	2M12521466+5645498
1308	4491	2M12524061+1125384
1309	4491	2M12524780+1259227
1310	2127	2M12534490+4218167
1311	4127	2M12540635+2600505
1312	2307	2M12553506+2703401
1313	2305	2M12553534+2703495
1314	2127	2M12554259+4500411
1315	4485	2M12555078+4040242
1316	2307	2M12561024+2612207
1317	5098	2M12562696+4059561
1318	4127	2M12564885+2655450
1319	2306	2M12570675+2658076
1320	2127	2M12581142+4244496
1321	4485	2M12581321+4049138
1322	2305	2M12591949+2825024
1323	4514	2M12594578-0238130
1324	2308	2M12595533+2528101
1325	4485	2M13011431+4230511
1326	2306	2M13011859+2844170
1327	2128	2M13011891+4706290
1328	2182	2M13030484+4856288
1329	2128	2M13032022+4607555
1330	2306	2M13033866+2826598
1331	4210	2M13034024+7256329
1332	4440	2M13035326+5740523
1333	2182	2M13054603+4907328
1334	2128	2M13060639+4504045
1335	2306	2M13070277+2722252
1336	4514	2M13070335-0240133
1337	4514	2M13073948-0351346
1338	4514	2M13075183-0224558
1339	2128	2M13080273+4451163
1340	4219	2M13090450+1411351
1341	4128	2M13090969+1630418
1342	4128	2M13101632+1711251
1343	4128	2M13104833+1646156
1344	4128	2M13105588+1640167
1345	2182	2M13105800+4820318
1346	4219	2M13110139+1540294
1347	2128	2M13110514+4556415
1348	4219	2M13110667+1255517
1349	4440	2M13110910+5637014
1350	2128	2M13112813+4559209
1351	5181	2M13113367+7149120
1352	4492	2M13132785+1314187
1353	4219	2M13133329+1422316
1354	4492	2M13150119+1319313
1355	4492	2M13153999+1246366
1356	4219	2M13161778+1359517
1357	4128	2M13163564+1752114
1358	4492	2M13180607+1249003
1359	4210	2M13182749+7114137
1360	4219	2M13182786+1412235
1361	4210	2M13191174+7325373
1362	4492	2M13200910+1403573
1363	4492	2M13204848+1347567
1364	4492	2M13211833+1431215
1365	2129	2M13215490+4926280
1366	4515	2M13215567-0242043
1367	2129	2M13232039+4820576
1368	2333	2M13240871+2642074
1369	2129	2M13250735+4957108
1370	4434	2M13252819+3823173
1371	2129	2M13253776+4857466
1372	2129	2M13255440+4946491
1373	2333	2M13264159+2708352
1374	4515	2M13271295-0117518
1375	4484	2M13271322+3915532
1376	4210	2M13271945+7224520
1377	2333	2M13273308+2709485
1378	2129	2M13274558+4827258
1379	4515	2M13275295-0244492
1380	4500	2M13282121+5559014
1381	2333	2M13290178+2659568
1382	4434	2M13290259+3822581
1383	4500	2M13293600+5542038
1384	4434	2M13303129+3702212
1385	4484	2M13304262+4021481
1386	4484	2M13305368+4014372
1387	4484	2M13305459+3840382
1388	4484	2M13305701+3910531
1389	4484	2M13311537+3918585
1390	2333	2M13315712+2600029
1391	4484	2M13321628+3833502
1392	4434	2M13325589+3638313
1393	4484	2M13325655+3911146
1394	2333	2M13340768+2605027
1395	4484	2M13341084+4030547
1396	4500	2M13342673+5507244
1397	4484	2M13344160+3823102
1398	2333	2M13353101+2636184
1399	4484	2M13353236+3754429
1400	2313	2M13355148+2650506
1401	5181	2M13362556+7208261
1402	4500	2M13364900+5533195
1403	4215	2M13370293-1703221
1404	2141	2M13370758+4233229
1405	2141	2M13370855+4158462
1406	4484	2M13372608+4013294
1407	2130	2M13374710+2247546
1408	2141	2M13375318+4256075
1409	4447	2M13385031+0005084
1410	4481	2M13390303+1841359
1411	2130	2M13392342+2328318
1412	4215	2M13393475-1552132
1413	4481	2M13393861+1856317
1414	4215	2M13395041-1625029
1415	4215	2M13401271-1729020
1416	2141	2M13402795+4114587
1417	4481	2M13403523+1741045
1418	4481	2M13405102+1804533
1419	2141	2M13405403+4112185
1420	4447	2M13405651+0031563
1421	4160	2M13411185+2825222
1422	2313	2M13411923+2638080
1423	4215	2M13413009-1644213
1424	4215	2M13413548-1723167
1425	2130	2M13415891+2306319
1426	4160	2M13420834+2639417
1427	2313	2M13421884+2648055
1428	4481	2M13422654+1713390
1429	2164	2M13424798+4026386
1430	2130	2M13430851+2227292
1431	4481	2M13431527+1910491
1432	2313	2M13431664+2557382
1433	2141	2M13432185+4351442
1434	2130	2M13434424+2119439
1435	4481	2M13440326+1838577
1436	2130	2M13441039+2251179
1437	4447	2M13441375-0027468
1438	5121	2M13441795-0128111
1439	2164	2M13442363+3836458
1440	2313	2M13443232+2634145
1441	5121	2M13444977-0024312
1442	2130	2M13451257+2326450
1443	4447	2M13451928+0017572
1444	4481	2M13452908+1755346
1445	2141	2M13452953+4301266
1446	2313	2M13454338+2617335
1447	4447	2M13455993-0032271
1448	2164	2M13460794+4030251
1449	4233	2M13463913+4349095
1450	4447	2M13475543+0027182
1451	4233	2M13480922+4303091
1452	5121	2M13482079-0006007
1453	4481	2M13483079+1750445
1454	5180	2M13485367+3310387
1455	4481	2M13490694+1815456
1456	2164	2M13493349+3859396
1457	4160	2M13500676+2741310
1458	4481	2M13501353+1823311
1459	4233	2M13514152+4434174
1460	4482	2M13515405+2502119
1461	4483	2M13515605+3308220
1462	4483	2M13530934+3331183
1463	4483	2M13533481+3411047
1464	5180	2M13561253+3233490
1465	4482	2M13561994+2534242
1466	2135	2M13563050+4642508
1467	4482	2M13572811+2514284
1468	4482	2M13575145+2612565
1469	4483	2M13575625+3250596
1470	5180	2M13580295+3414383
1471	5180	2M13580746+3410371
1472	2135	2M13582075+4717079
1473	5180	2M13584371+3215507
1474	4516	2M13584399+0317586
1475	4483	2M13590371+3307292
1476	4516	2M13595006+0056399
1477	4516	2M14000499+0057149
1478	4483	2M14002167+3317198
1479	4482	2M14015624+2600283
1480	4161	2M14021715+2748089
1481	2135	2M14022404+4640500
1482	4482	2M14022819+2549341
1483	4499	2M14022994+5421186
1484	4161	2M14043486+2728561
1485	2139	2M14044029+4527195
1486	2135	2M14045857+4805437
1487	4161	2M14051463+2937541
1488	4516	2M14054998+0256557
1489	2135	2M14061550+4544031
1490	4161	2M14062542+2743352
1491	2139	2M14074410+4403278
1492	2139	2M14074778+4532067
1493	2139	2M14080627+4503093
1494	2135	2M14094139+4601346
1495	4499	2M14103850+5449064
1496	2135	2M14110339+4646220
1497	4517	2M14120965+0508201
1498	2221	2M14123792+5259465
1499	2143	2M14134732+4254124
1500	2143	2M14142333+4320108
1501	2139	2M14154406+4439442
1502	4528	2M14155692+8603564
1503	2136	2M14170081+4629096
1504	2139	2M14174469+4451458
1505	2136	2M14175541+4555201
1506	2136	2M14184237+4755149
1507	2143	2M14184770+4301250
1508	2143	2M14190206+4149264
1509	2221	2M14192163+5357504
1510	2221	2M14195376+5419200
1511	2143	2M14200741+4207559
1512	2143	2M14201626+4212139
1513	4203	2M14221183-0447565
1514	2145	2M14222346+4039468
1515	2143	2M14224248+4306518
1516	2145	2M14231115+4039454
1517	4517	2M14232001+0541233
1518	2136	2M14233143+4543526
1519	2143	2M14240587+4351304
1520	4439	2M14244091+5049024
1521	2145	2M14245246+3903057
1522	2145	2M14245919+4043301
1523	2145	2M14251291+4051107
1524	2145	2M14251536+3915337
1525	2198	2M14252363+5319221
1526	2143	2M14253307+4205325
1527	4203	2M14260225-0503509
1528	5069	2M14260605+5820587
1529	2145	2M14263550+4121105
1530	2198	2M14272210+5252036
1531	5186	2M14274038+5036446
1532	4439	2M14274439+5034456
1533	2145	2M14284505+4000317
1534	2145	2M14285600+4152172
1535	5069	2M14290279+5854412
1536	4439	2M14293977+4957242
1537	4203	2M14295644-0545589
1538	2145	2M14300099+4018188
1539	2145	2M14301807+4028233
1540	2198	2M14301817+5145376
1541	2198	2M14305549+5219344
1542	4436	2M14310609+0801287
1543	4439	2M14310791+4913264
1544	4436	2M14313488+0746128
1545	5069	2M14314860+5731173
1546	4436	2M14321531+0840175
1547	4436	2M14323940+0814575
1548	2198	2M14325845+5417127
1549	2225	2M14325895+5140247
1550	2225	2M14345481+5013426
1551	2198	2M14351478+5253190
1552	4436	2M14365377+0822166
1553	4436	2M14370236+0928340
1554	4436	2M14370541+0828313
1555	4439	2M14371475+4957323
1556	4439	2M14401962+5018052
1557	2222	2M14402381+5236078
1558	2225	2M14405780+5144175
1559	2222	2M14412981+5254281
1560	2225	2M14443045+5004261
1561	2222	2M14443738+5216336
1562	2222	2M14462479+5309235
1563	2222	2M14472840+5131195
1564	4493	2M14475429+1241108
1565	2225	2M14481802+5115348
1566	2222	2M14484837+5203591
1567	4498	2M14485476+4438107
1568	5068	2M14490585-0545056
1569	4493	2M14490955+1242421
1570	2222	2M14493203+5217309
1571	5068	2M14503299-0559500
1572	2354	2M14503650+3019527
1573	2222	2M14515674+5132440
1574	4498	2M14521053+4608465
1575	2331	2M14522134+4209571
1576	4494	2M14534360+1713530
1577	2354	2M14534607+3120398
1578	4494	2M14541230+1653305
1579	4220	2M14542303+3122323
1580	4498	2M14542451+4517557
1581	2222	2M14542627+5200439
1582	4494	2M14543922+1658362
1583	2331	2M14545496+4108480
1584	4220	2M14545500+3040589
1585	4494	2M14551294+1816467
1586	2354	2M14561293+3058179
1587	5182	2M14563552+2140082
1588	2222	2M14571254+5239483
1589	2222	2M14571457+5257598
1590	2354	2M14572647+3100099
1591	4231	2M14575213+3723244
1592	4494	2M14580457+1618569
1593	2331	2M14584531+4153493
1594	2227	2M14590971+4707131
1595	4494	2M14591760+1735061
1596	5182	2M14593484+2054373
1597	2331	2M14594374+4307431
1598	4220	2M14595913+3237438
1599	4231	2M15002128+3645004
1600	5182	2M15002220+2232142
1601	4497	2M15003255+4141573
1602	4220	2M15003943+3157061
1603	4437	2M15010425+2107461
1604	4220	2M15012258+3159396
1605	5182	2M15012629+2043461
1606	4497	2M15014005+4012015
1607	2227	2M15014323+4922341
1608	2227	2M15014728+4842168
1609	4220	2M15020578+3133503
1610	5182	2M15020923+2141579
1611	4528	2M15041965+8609092
1612	5182	2M15043721+2244329
1613	2207	2M15044513+4335446
1614	2331	2M15044912+4238205
1615	2227	2M15050730+4824092
1616	4496	2M15060333+3042513
1617	4496	2M15061694+3255276
1618	4437	2M15062484+2149029
1619	4438	2M15064153+3604209
1620	2227	2M15065094+4744044
1621	4438	2M15071160+3603102
1622	4438	2M15071609+3625508
1623	2207	2M15092789+4400266
1624	2207	2M15103601+4308410
1625	4438	2M15105106+3626429
1626	4496	2M15111198+3028371
1627	5092	2M15112862+0112140
1628	2207	2M15113697+4535401
1629	2370	2M15125293+3342078
1630	5092	2M15132029+0038247
1631	2370	2M15140397+3329570
1632	4496	2M15144915+3132090
1633	2207	2M15144974+4311413
1634	2370	2M15155728+3306053
1635	2207	2M15164571+4445104
1636	2207	2M15165639+4441037
1637	4451	2M15173640+3505295
1638	5092	2M15182839-0015497
1639	4207	2M15183842-0008235
1640	5092	2M15191709+0157432
1641	4201	2M15192613+0153284
1642	2370	2M15195590+3205555
1643	4451	2M15195857+3559125
1644	4207	2M15200784-0019557
1645	5092	2M15204014+0204282
1646	5200	2M15211701+0202521
1647	2370	2M15212326+3434557
1648	4207	2M15212980-0008154
1649	5200	2M15213609+0239021
1650	2370	2M15220292+3213295
1651	5092	2M15220945+0129242
1652	5092	2M15221548+0127303
